Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,SecondaryTourney
2018,144,3231,73,3345,51,H,0,WNIT
2018,144,3385,65,3182,52,H,0,WNIT
2018,144,3395,81,3307,72,A,0,WNIT
2018,144,3413,71,3243,69,A,0,WNIT
2018,144,3439,81,3200,50,H,0,WNIT
2018,144,3452,67,3241,55,H,0,WNIT
2018,145,3146,65,3305,56,H,0,WBI
2018,145,3463,76,3375,74,H,1,WBI
2018,146,3395,79,3377,71,A,0,WNIT
2018,146,3439,74,3104,67,H,0,WNIT
2018,147,3231,81,3413,66,H,0,WNIT
2018,147,3452,76,3385,62,H,0,WNIT
2018,149,3231,71,3395,58,H,0,WNIT
2018,149,3439,64,3452,61,A,0,WNIT
2018,150,3463,54,3146,50,A,0,WBI
2018,152,3231,65,3439,57,H,0,WNIT
2019,135,3111,57,3421,55,A,0,WBI
2019,135,3267,67,3172,64,A,0,WBI
2019,135,3287,71,3326,61,A,0,WNIT
2019,135,3317,56,3410,42,H,0,WBI
2019,135,3334,77,3201,72,A,0,WNIT
2019,135,3337,91,3465,79,A,0,WNIT
2019,135,3429,68,3415,60,A,0,WBI
2019,136,3112,66,3226,56,H,0,WNIT
2019,136,3116,88,3222,80,H,1,WNIT
2019,136,3139,89,3318,72,H,0,WNIT
2019,136,3144,58,3157,54,A,0,WBI
2019,136,3153,76,3464,62,H,0,WNIT
2019,136,3176,83,3307,75,A,0,WNIT
2019,136,3225,79,3258,64,A,0,WNIT
2019,136,3245,64,3453,59,A,0,WNIT
2019,136,3292,59,3237,47,H,0,WNIT
2019,136,3321,74,3173,51,H,0,WNIT
2019,136,3325,81,3219,74,H,0,WNIT
2019,136,3344,71,3216,54,H,0,WNIT
2019,136,3378,84,3391,50,H,0,WNIT
2019,136,3379,77,3311,71,H,0,WBI
2019,136,3395,72,3341,41,H,0,WNIT
2019,136,3399,73,3103,59,H,0,WBI
2019,136,3405,71,3371,65,H,0,WNIT
2019,136,3412,93,3407,89,A,0,WNIT
2019,136,3426,60,3372,54,H,0,WNIT
2019,136,3433,65,3150,52,H,0,WNIT
2019,136,3439,92,3202,65,H,0,WNIT
2019,136,3443,67,3275,63,A,0,WNIT
2019,136,3452,83,3351,43,H,0,WNIT
2019,136,3461,68,3294,60,H,0,WNIT
2019,136,3466,64,3209,57,H,0,WBI
2019,137,3207,90,3357,59,H,0,WNIT
2019,137,3217,69,3180,56,H,0,WNIT
2019,137,3241,48,3299,37,H,0,WNIT
2019,137,3278,91,3320,75,H,0,WNIT
2019,137,3335,64,3110,45,H,0,WNIT
2019,137,3375,73,3249,71,A,0,WNIT
2019,137,3388,67,3218,43,H,0,WNIT
2019,137,3437,86,3330,81,H,1,WNIT
2019,138,3139,70,3245,52,H,0,WNIT
2019,138,3395,71,3426,54,H,0,WNIT
2019,139,3112,64,3334,48,H,0,WNIT
2019,139,3116,100,3412,52,H,0,WNIT
2019,139,3153,72,3278,65,H,0,WNIT
2019,139,3207,70,3217,65,A,0,WNIT
2019,139,3225,88,3176,66,H,0,WNIT
2019,139,3241,71,3378,54,H,0,WNIT
2019,139,3321,54,3405,47,A,0,WNIT
2019,139,3325,59,3292,57,H,0,WNIT
2019,139,3337,65,3388,61,A,0,WNIT
2019,139,3344,64,3335,54,H,0,WNIT
2019,139,3439,82,3433,72,H,0,WNIT
2019,139,3443,68,3287,65,H,0,WNIT
2019,139,3452,64,3437,57,A,0,WNIT
2019,139,3461,78,3375,71,A,0,WNIT
2019,140,3111,83,3267,71,H,0,WBI
2019,140,3144,70,3399,62,H,0,WBI
2019,140,3466,69,3379,65,A,0,WBI
2019,141,3207,53,3344,46,A,0,WNIT
2019,141,3317,56,3429,54,H,0,WBI
2019,142,3321,56,3452,54,A,0,WNIT
2019,143,3112,68,3225,60,H,0,WNIT
2019,143,3153,72,3139,65,H,0,WNIT
2019,143,3241,70,3439,66,H,0,WNIT
2019,143,3325,68,3443,60,H,0,WNIT
2019,143,3395,82,3116,78,A,0,WNIT
2019,143,3461,61,3337,60,H,0,WNIT
2019,144,3317,56,3466,53,H,0,WBI
2019,145,3111,70,3144,57,H,0,WBI
2019,145,3321,61,3325,58,H,0,WNIT
2019,146,3112,67,3461,45,H,0,WNIT
2019,146,3241,54,3207,44,H,0,WNIT
2019,146,3395,69,3153,55,H,0,WNIT
2019,149,3111,76,3317,59,H,0,WBI
2019,149,3112,59,3395,53,H,0,WNIT
2019,149,3321,74,3241,69,A,0,WNIT
2019,152,3112,56,3321,42,H,0,WNIT
2021,137,3155,65,3325,60,N,0,WNIT
2021,137,3156,68,3264,55,N,0,WBI
2021,137,3160,68,3418,45,N,0,WNIT
2021,137,3166,72,3132,65,N,0,WNIT
2021,137,3174,77,3200,49,N,0,WNIT
2021,137,3196,66,3150,65,N,0,WNIT
2021,137,3201,78,3281,75,N,0,WNIT
2021,137,3279,64,3359,45,N,0,WNIT
2021,137,3304,72,3404,46,N,0,WNIT
2021,137,3319,82,3198,69,N,0,WBI
2021,137,3320,70,3173,56,N,0,WNIT
2021,137,3339,67,3101,42,N,0,WBI
2021,137,3349,48,3113,36,N,0,WNIT
2021,137,3362,71,3222,63,N,0,WNIT
2021,137,3387,74,3177,72,N,0,WNIT
2021,137,3391,49,3260,45,N,0,WBI
2021,137,3408,75,3229,67,N,0,WNIT
2021,137,3437,78,3269,51,N,0,WNIT
2021,137,3454,84,3179,46,N,0,WNIT
2021,137,3465,90,3307,85,N,0,WNIT
2021,138,3113,50,3281,39,N,0,WNIT
2021,138,3132,77,3173,76,N,0,WNIT
2021,138,3156,64,3391,54,N,0,WBI
2021,138,3160,75,3304,71,N,0,WNIT
2021,138,3174,87,3155,74,N,0,WNIT
2021,138,3179,100,3177,91,N,0,WNIT
2021,138,3198,78,3101,61,N,0,WBI
2021,138,3229,68,3359,62,N,0,WNIT
2021,138,3264,56,3260,51,N,0,WBI
2021,138,3269,81,3150,75,N,0,WNIT
2021,138,3279,72,3408,61,N,0,WNIT
2021,138,3320,64,3166,63,N,0,WNIT
2021,138,3325,81,3200,64,N,0,WNIT
2021,138,3339,80,3319,65,N,0,WBI
2021,138,3349,87,3201,73,N,0,WNIT
2021,138,3387,61,3454,44,N,0,WNIT
2021,138,3404,58,3418,48,N,0,WNIT
2021,138,3437,77,3196,57,N,0,WNIT
2021,138,3465,90,3362,82,N,0,WNIT
2021,139,3156,67,3339,64,N,0,WBI
2021,139,3198,59,3264,58,N,0,WBI
2021,139,3260,74,3101,55,N,0,WBI
2021,139,3319,51,3391,48,N,0,WBI
2021,140,3174,77,3437,70,N,0,WNIT
2021,140,3179,78,3132,68,N,0,WNIT
2021,140,3222,50,3113,48,N,0,WNIT
2021,140,3269,95,3325,71,N,0,WNIT
2021,140,3279,65,3160,56,N,0,WNIT
2021,140,3320,58,3387,50,N,0,WNIT
2021,140,3349,79,3465,55,N,0,WNIT
2021,140,3404,64,3229,59,N,0,WNIT
2021,144,3279,60,3320,50,N,0,WNIT
2021,144,3349,85,3174,75,N,0,WNIT
2021,146,3349,71,3279,58,N,0,WNIT
2022,135,3162,80,3221,69,H,0,WNIT
2022,135,3245,68,3464,59,A,0,WNIT
2022,135,3251,50,3144,44,H,0,WNIT
2022,135,3266,93,3123,70,H,0,WNIT
2022,135,3307,92,3213,72,H,0,WNIT
2022,135,3345,82,3356,60,H,0,WNIT
2022,136,3102,64,3362,60,A,0,WNIT
2022,136,3104,82,3407,79,A,0,WNIT
2022,136,3130,69,3263,44,H,0,WNIT
2022,136,3179,83,3281,78,A,0,WNIT
2022,136,3180,54,3313,47,H,0,WNIT
2022,136,3222,63,3256,52,A,0,WNIT
2022,136,3278,73,3453,65,A,0,WNIT
2022,136,3292,86,3459,56,H,0,WNIT
2022,136,3320,75,3282,58,H,0,WNIT
2022,136,3333,70,3253,59,H,0,WNIT
2022,136,3355,87,3325,57,H,0,WNIT
2022,136,3360,76,3465,67,A,0,WNIT
2022,136,3371,67,3192,45,H,0,WNIT
2022,136,3399,73,3374,62,A,0,WNIT
2022,136,3408,80,3240,36,H,0,WNIT
2022,136,3409,75,3317,62,A,0,WNIT
2022,136,3435,73,3293,47,H,0,WNIT
2022,136,3448,71,3103,59,H,0,WNIT
2022,136,3461,76,3226,73,H,1,WNIT
2022,137,3132,82,3202,61,N,0,WBI
2022,137,3137,73,3200,64,A,0,WNIT
2022,137,3156,73,3318,60,N,0,WBI
2022,137,3305,76,3172,63,N,0,WBI
2022,137,3330,72,3406,66,A,0,WNIT
2022,137,3339,72,3161,63,H,0,WNIT
2022,137,3346,61,3348,50,A,0,WNIT
2022,137,3388,77,3122,69,N,0,WBI
2022,137,3405,61,3223,51,H,0,WNIT
2022,137,3417,61,3414,48,H,0,WNIT
2022,137,3433,56,3392,48,H,0,WNIT
2022,138,3122,73,3202,59,N,0,WBI
2022,138,3156,58,3305,50,N,0,WBI
2022,138,3172,90,3318,65,N,0,WBI
2022,138,3388,76,3132,67,N,0,WBI
2022,139,3132,73,3305,65,N,0,WBI
2022,139,3162,62,3330,59,A,0,WNIT
2022,139,3172,66,3122,58,N,0,WBI
2022,139,3202,69,3318,61,N,0,WBI
2022,139,3222,63,3399,55,H,0,WNIT
2022,139,3307,73,3360,69,H,0,WNIT
2022,139,3333,74,3339,56,H,0,WNIT
2022,139,3355,78,3278,57,H,0,WNIT
2022,139,3388,80,3156,73,N,0,WBI
2022,139,3417,61,3102,45,H,0,WNIT
2022,139,3461,97,3409,90,H,3,WNIT
2022,140,3104,81,3408,77,A,0,WNIT
2022,140,3130,94,3346,68,H,0,WNIT
2022,140,3179,62,3320,55,H,0,WNIT
2022,140,3180,61,3137,58,H,0,WNIT
2022,140,3266,77,3345,62,H,0,WNIT
2022,140,3292,67,3448,55,H,0,WNIT
2022,140,3371,70,3433,67,H,0,WNIT
2022,140,3405,79,3245,59,H,0,WNIT
2022,140,3435,71,3251,45,H,0,WNIT
2022,143,3104,79,3222,64,H,0,WNIT
2022,143,3162,54,3130,51,H,0,WNIT
2022,143,3292,55,3435,53,H,0,WNIT
2022,143,3333,78,3307,73,H,0,WNIT
2022,143,3355,84,3179,66,H,0,WNIT
2022,143,3371,78,3180,71,H,0,WNIT
2022,143,3405,92,3266,82,A,0,WNIT
2022,143,3417,82,3461,81,A,3,WNIT
2022,146,3355,78,3104,73,H,0,WNIT
2022,146,3417,74,3333,66,A,0,WNIT
2022,147,3292,73,3405,71,A,1,WNIT
2022,147,3371,78,3162,75,A,0,WNIT
2022,150,3355,62,3417,59,H,0,WNIT
2022,150,3371,74,3292,73,A,0,WNIT
2022,152,3355,82,3371,50,H,0,WNIT
2023,135,3304,74,3283,65,H,0,WNIT
2023,135,3393,84,3245,56,H,0,WNIT
2023,136,3116,69,3256,47,H,0,WNIT
2023,136,3123,101,3125,86,H,0,WNIT
2023,136,3132,87,3251,80,H,0,WNIT
2023,136,3155,66,3219,46,H,0,WNIT
2023,136,3196,66,3459,63,H,0,WNIT
2023,136,3200,73,3180,63,H,0,WNIT
2023,136,3217,103,3406,63,H,0,WNIT
2023,136,3243,90,3455,56,H,0,WNIT
2023,136,3272,79,3238,68,H,0,WNIT
2023,136,3281,61,3229,51,H,0,WNIT
2023,136,3307,72,3319,64,H,0,WNIT
2023,136,3320,88,3161,76,H,0,WNIT
2023,136,3350,75,3335,52,H,0,WNIT
2023,136,3360,75,3253,57,H,0,WNIT
2023,136,3371,69,3386,61,H,0,WNIT
2023,136,3372,89,3402,79,H,0,WNIT
2023,136,3374,68,3114,42,H,0,WNIT
2023,136,3403,67,3431,54,H,0,WNIT
2023,136,3448,75,3288,49,H,0,WNIT
2023,136,3449,61,3362,46,H,0,WNIT
2023,136,3453,84,3310,52,H,0,WNIT
2023,137,3120,73,3408,58,H,0,WNIT
2023,137,3162,69,3192,53,H,0,WNIT
2023,137,3190,81,3198,56,N,0,WBI
2023,137,3204,69,3296,58,N,0,WBI
2023,137,3242,86,3443,72,H,0,WNIT
2023,137,3269,73,3107,48,H,0,WNIT
2023,137,3308,51,3227,41,N,0,WBI
2023,137,3332,96,3295,57,H,0,WNIT
2023,137,3348,46,3131,40,H,0,WNIT
2023,137,3349,71,3140,67,A,0,WNIT
2023,137,3414,55,3361,45,A,0,WNIT
2023,137,3461,75,3394,41,H,0,WNIT
2023,137,3465,96,3315,79,N,0,WBI
2023,138,3198,68,3227,65,N,0,WBI
2023,138,3308,57,3190,53,N,0,WBI
2023,138,3315,102,3296,99,N,0,WBI
2023,138,3465,82,3204,80,N,0,WBI
2023,139,3190,96,3204,49,N,0,WBI
2023,139,3198,76,3315,73,N,0,WBI
2023,139,3227,71,3296,56,N,0,WBI
2023,139,3304,77,3320,57,H,0,WNIT
2023,139,3449,67,3307,56,H,0,WNIT
2023,139,3465,63,3308,61,N,0,WBI
2023,140,3116,60,3372,37,H,0,WNIT
2023,140,3132,69,3453,51,A,0,WNIT
2023,140,3155,56,3120,55,H,0,WNIT
2023,140,3162,78,3200,73,H,0,WNIT
2023,140,3196,80,3448,63,A,0,WNIT
2023,140,3217,89,3269,87,A,0,WNIT
2023,140,3242,75,3281,47,H,0,WNIT
2023,140,3272,79,3123,62,H,0,WNIT
2023,140,3332,78,3349,53,H,0,WNIT
2023,140,3348,74,3350,64,H,0,WNIT
2023,140,3360,58,3414,48,H,0,WNIT
2023,140,3393,72,3371,54,A,0,WNIT
2023,140,3403,61,3374,49,H,0,WNIT
2023,141,3243,71,3461,55,H,0,WNIT
2023,143,3132,73,3272,60,H,0,WNIT
2023,143,3196,73,3155,63,A,0,WNIT
2023,143,3217,74,3348,63,H,0,WNIT
2023,143,3242,64,3304,55,H,0,WNIT
2023,143,3332,81,3360,61,H,0,WNIT
2023,144,3116,71,3403,66,H,0,WNIT
2023,144,3162,88,3393,82,H,0,WNIT
2023,144,3449,55,3243,48,H,0,WNIT
2023,146,3162,77,3217,71,H,0,WNIT
2023,146,3242,78,3116,64,H,0,WNIT
2023,146,3449,63,3332,59,H,0,WNIT
2023,147,3132,69,3196,52,H,0,WNIT
2023,149,3162,77,3132,70,A,0,WNIT
2023,149,3242,61,3449,36,H,0,WNIT
2023,152,3242,66,3162,59,H,0,WNIT
2024,135,3236,83,3184,75,H,0,WNIT
2024,135,3285,92,3129,66,H,0,WNIT
2024,135,3379,79,3412,74,H,0,WNIT
2024,136,3125,77,3123,59,A,0,WBIT
2024,136,3139,75,3132,63,H,0,WNIT
2024,136,3143,65,3218,60,H,0,WBIT
2024,136,3158,78,3367,60,A,0,WNIT
2024,136,3159,64,3107,50,H,0,WNIT
2024,136,3198,60,3391,47,H,0,WNIT
2024,136,3207,64,3449,56,A,0,WBIT
2024,136,3212,93,3331,91,A,0,WNIT
2024,136,3228,74,3283,69,H,0,WBIT
2024,136,3280,84,3210,47,H,0,WBIT
2024,136,3284,68,3138,58,A,0,WNIT
2024,136,3334,63,3142,43,H,0,WNIT
2024,136,3336,84,3206,80,H,1,WBIT
2024,136,3365,60,3140,59,H,0,WBIT
2024,136,3385,79,3196,60,A,0,WBIT
2024,136,3386,54,3371,47,H,0,WBIT
2024,136,3387,66,3146,61,A,0,WNIT
2024,136,3392,81,3241,70,A,0,WBIT
2024,136,3395,67,3317,58,H,0,WBIT
2024,136,3405,76,3156,68,H,0,WBIT
2024,136,3409,80,3116,62,H,0,WBIT
2024,136,3427,80,3294,62,H,0,WNIT
2024,136,3437,75,3433,60,H,0,WBIT
2024,136,3438,81,3219,59,H,0,WBIT
2024,136,3450,66,3249,46,H,0,WBIT
2024,136,3475,69,3227,64,H,0,WNIT
2024,137,3299,56,3422,51,H,0,WNIT
2024,137,3310,91,3478,86,H,0,WNIT
2024,137,3377,72,3415,57,H,0,WNIT
2024,138,3379,78,3293,67,H,1,WNIT
2024,139,3228,79,3392,62,H,0,WBIT
2024,139,3229,74,3158,67,H,0,WNIT
2024,139,3236,84,3153,58,A,0,WNIT
2024,139,3280,68,3395,61,H,0,WBIT
2024,139,3299,48,3330,45,H,0,WNIT
2024,139,3386,63,3143,61,A,0,WBIT
2024,139,3387,68,3320,64,H,0,WNIT
2024,139,3405,72,3385,71,H,0,WBIT
2024,139,3409,73,3207,61,H,0,WBIT
2024,139,3437,73,3438,55,H,0,WBIT
2024,139,3450,73,3365,47,H,0,WBIT
2024,139,3461,80,3427,64,H,0,WNIT
2024,140,3159,54,3344,41,A,0,WNIT
2024,140,3182,69,3284,65,H,1,WNIT
2024,140,3295,72,3285,63,H,0,WNIT
2024,140,3336,74,3125,66,H,0,WBIT
2024,140,3345,62,3139,51,A,0,WNIT
2024,140,3407,92,3198,62,H,0,WNIT
2024,140,3419,102,3212,76,H,0,WNIT
2024,140,3436,69,3310,63,H,0,WNIT
2024,140,3458,67,3475,62,A,0,WNIT
2024,141,3278,77,3334,62,H,0,WNIT
2024,141,3377,79,3319,65,H,0,WNIT
2024,142,3419,84,3379,71,H,0,WNIT
2024,143,3228,69,3409,61,A,0,WBIT
2024,143,3336,92,3280,87,H,0,WBIT
2024,143,3345,71,3182,50,H,0,WNIT
2024,143,3437,67,3386,59,H,0,WBIT
2024,143,3450,63,3405,61,H,0,WBIT
2024,143,3458,86,3229,61,H,0,WNIT
2024,144,3278,69,3295,65,H,0,WNIT
2024,144,3387,82,3236,78,A,0,WNIT
2024,144,3407,89,3299,75,A,0,WNIT
2024,144,3436,65,3159,55,H,0,WNIT
2024,144,3461,84,3377,52,H,0,WNIT
2024,147,3228,81,3450,58,A,0,WBIT
2024,147,3278,65,3461,54,A,0,WNIT
2024,147,3387,65,3458,60,A,0,WNIT
2024,147,3407,89,3419,75,H,0,WNIT
2024,147,3436,67,3345,59,A,0,WNIT
2024,147,3437,58,3336,53,H,0,WBIT
2024,149,3228,71,3437,57,A,0,WBIT
2024,149,3278,74,3407,69,A,0,WNIT
2024,149,3387,57,3436,54,A,0,WNIT
2024,152,3387,69,3278,50,H,0,WNIT
2025,136,3101,86,3322,59,H,0,WNIT
2025,136,3119,59,3136,58,A,0,WNIT
2025,136,3125,64,3292,51,H,0,WBIT
2025,136,3144,57,3157,55,A,0,WNIT
2025,136,3160,73,3368,41,H,0,WBIT
2025,136,3182,70,3255,68,H,0,WNIT
2025,136,3196,83,3320,71,H,0,WBIT
2025,136,3211,67,3427,51,H,0,WBIT
2025,136,3241,77,3172,50,H,0,WBIT
2025,136,3266,74,3179,69,A,0,WBIT
2025,136,3269,86,3476,40,H,0,WNIT
2025,136,3278,65,3405,53,A,0,WBIT
2025,136,3283,107,3331,76,H,0,WBIT
2025,136,3308,54,3334,49,A,0,WNIT
2025,136,3319,71,3112,69,A,0,WBIT
2025,136,3339,69,3390,68,A,1,WBIT
2025,136,3371,57,3346,40,H,0,WBIT
2025,136,3386,69,3107,40,H,0,WBIT
2025,136,3403,65,3461,48,A,0,WBIT
2025,136,3411,54,3388,50,H,0,WNIT
2025,136,3424,63,3218,46,H,0,WBIT
2025,136,3426,78,3230,52,H,0,WNIT
2025,136,3437,76,3130,70,H,0,WBIT
2025,136,3439,61,3299,45,H,0,WBIT
2025,136,3442,89,3252,74,H,0,WNIT
2025,136,3473,76,3409,60,H,0,WNIT
2025,137,3224,72,3373,62,H,0,WNIT
2025,137,3227,63,3412,48,H,0,WNIT
2025,137,3430,70,3102,64,A,0,WNIT
2025,138,3151,53,3105,49,H,0,WNIT
2025,138,3164,58,3159,48,A,0,WNIT
2025,138,3330,63,3298,42,H,0,WNIT
2025,139,3125,81,3319,80,A,0,WBIT
2025,139,3138,84,3269,82,H,1,WNIT
2025,139,3139,61,3227,54,H,0,WNIT
2025,139,3182,73,3275,66,A,0,WNIT
2025,139,3196,86,3424,84,A,0,WBIT
2025,139,3211,64,3160,55,A,0,WBIT
2025,139,3229,90,3442,80,H,0,WNIT
2025,139,3241,80,3266,76,H,1,WBIT
2025,139,3278,78,3283,71,H,0,WBIT
2025,139,3339,61,3371,55,H,0,WBIT
2025,139,3353,71,3119,60,H,0,WNIT
2025,139,3403,69,3439,59,A,0,WBIT
2025,139,3437,62,3386,60,A,0,WBIT
2025,139,3473,67,3470,59,A,0,WNIT
2025,139,3475,60,3144,51,H,0,WNIT
2025,140,3101,75,3146,53,A,0,WNIT
2025,140,3158,76,3224,56,H,0,WNIT
2025,140,3256,71,3411,64,H,0,WNIT
2025,140,3295,68,3308,65,H,0,WNIT
2025,140,3317,78,3426,67,H,0,WNIT
2025,140,3407,85,3151,72,H,0,WNIT
2025,140,3450,57,3430,54,H,0,WNIT
2025,141,3156,72,3164,70,H,1,WNIT
2025,141,3236,87,3330,61,H,0,WNIT
2025,142,3256,68,3473,64,H,0,WNIT
2025,143,3125,90,3241,45,A,0,WBIT
2025,143,3138,76,3475,64,A,0,WNIT
2025,143,3196,67,3403,63,A,0,WBIT
2025,143,3229,78,3101,68,H,0,WNIT
2025,143,3278,82,3211,77,A,1,WBIT
2025,143,3295,59,3450,51,H,0,WNIT
2025,143,3353,89,3158,67,H,0,WNIT
2025,143,3407,88,3317,86,H,1,WNIT
2025,143,3437,71,3339,61,H,0,WBIT
2025,144,3156,55,3182,52,H,0,WNIT
2025,144,3236,87,3139,61,H,0,WNIT
2025,146,3138,71,3353,64,H,0,WNIT
2025,147,3125,66,3437,57,N,0,WBIT
2025,147,3156,76,3236,65,A,0,WNIT
2025,147,3229,78,3256,70,H,0,WNIT
2025,147,3278,66,3196,52,N,0,WBIT
2025,147,3407,97,3295,88,A,1,WNIT
2025,149,3138,74,3156,69,H,0,WNIT
2025,149,3278,75,3125,63,N,0,WBIT
2025,149,3407,99,3229,96,A,0,WNIT
2025,152,3138,88,3407,84,H,0,WNIT
